geneID	wcID2	cvID2	classID2	wcID1	cvID1	classID1	geneCount
VdnPW4_49682	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
VdnPW4_49683	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
VdnPW4_61978	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
VdnPW4_61979	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
VdnPW4_66282	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
VdnPW4_75904	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
VdnPW4_83038	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
VdnPW4_84634	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
VdnPW4_85892	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
VdnPW4_90279	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
VdnPW4_90280	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
VdnPW4_91576	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
VdnPW5_30334	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
VdnPW5_51634	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
VdnPW5_58143	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
VdnPW5_67121	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
VdnPW5_68251	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
VdnPW5_72095	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
VdnPW5_74300	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW10_28825	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_22730	P	alternative	337
CLCdnPW16_81573	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_22730	P	alternative	337
CLCdnPW1_6874	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_22730	P	alternative	337
CLCdnPW3_18302	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_22730	P	alternative	337
CLCdnPW49_18763	stPanTr_050189	g|D|P|R	alternative	stCuSTr-P_22730	P	representative	337
CLCdnPW49_50245	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_22730	P	alternative	337
CLCdnPW4_17356	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_22730	P	alternative	337
CLCdnPW5_16851	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_22730	P	alternative	337
VdnPW2_39832	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_22730	P	alternative	337
SdnRY1_49079	stPanTr_050189	g|D|P|R	alternative	stCuSTr-R_29569	R	representative	337
PGSC0003DMC400044306	stPanTr_058217	g|D|P|R	alternative	gffmerge	PGSC	gffmerge	422
PGSC0003DMC402000180	stPanTr_058217	g|D|P|R	alternative	gffmerge	PGSC	gffmerge	422
Sotub05g010570.1.1	stPanTr_058217	g|D|P|R	alternative	gffmerge	Sotub	gffmerge	422
CLCdnDe10_27870	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe10_30369	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe10_57666	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe11_10769	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe11_37985	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe11_40646	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe12_2527	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe12_28630	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe12_28631	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe12_28787	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe12_38232	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe12_38233	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe12_38234	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe12_40876	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe12_40877	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe12_55228	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe12_60265	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe12_74896	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe13_113172	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe13_129607	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe13_28611	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe13_39245	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe13_42289	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe13_42769	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe13_42770	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe13_4363	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe13_43846	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe13_47076	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe13_54392	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe13_57307	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe13_57308	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe13_84425	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe14_109145	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe14_119490	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe14_42662	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe14_43320	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe14_46897	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe14_59469	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe14_63741	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe14_79786	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe14_87331	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe14_89932	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe14_94490	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe1_19071	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe1_23841	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe2_11813	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe2_40515	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe2_42105	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe3_28148	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe3_28494	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe3_44985	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe3_4901	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe3_8501	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe4_11563	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe4_39485	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe4_41292	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe4_4977	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe5_2141	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe5_48110	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe5_70081	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe6_44006	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe6_44642	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe6_55286	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe6_57817	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe6_66649	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe6_76131	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe7_124605	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe7_39987	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe7_44514	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe7_50918	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe7_56789	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe7_63974	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe7_89884	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe7_97504	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe8_17956	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe8_4466	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe9_26556	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe9_39268	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe9_39433	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe9_41738	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
TDe_comp114564_c0_seq1	stPanTr_058217	g|D|P|R	representative	stCuSTr-D_05241	D	representative	422
VdnDe1_47733	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe1_47735	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe2_195686	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe2_195687	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe2_195688	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe2_195690	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe2_195691	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe2_195692	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe2_30273	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe2_45689	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe2_45693	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe2_45698	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe3_171812	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe3_32101	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe3_81848	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe3_81849	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe3_81850	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe3_81852	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe3_81853	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe3_85655	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe3_85656	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe3_85659	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe3_85660	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe3_85661	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe3_85662	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe3_85663	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe3_85664	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe3_88931	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe3_88932	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe3_88933	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe3_88935	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe3_88937	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe3_88938	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe4_115191	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe4_124871	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe4_140749	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe4_44775	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe4_44776	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe4_44780	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe4_44783	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe4_44784	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe4_64447	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe4_64452	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe4_64624	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe4_64627	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe4_64630	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe4_64631	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe4_66072	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe4_72737	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe4_72739	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe4_82786	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe4_82787	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe4_82788	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe4_82790	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe4_82791	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe4_82792	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe4_82794	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe4_82795	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe5_100220	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe5_101294	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe5_112752	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe5_127643	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe5_19194	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe5_34346	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe5_34348	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe5_34349	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe5_34350	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe5_34351	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe5_34353	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe5_34354	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe5_58350	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe5_58351	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe5_60387	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe5_62590	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe5_62591	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe5_62597	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe5_66490	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe5_66495	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe5_77157	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe5_77159	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe5_77160	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe5_77161	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe5_77162	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe5_77163	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe5_78846	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe5_87137	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe5_96408	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe6_25043	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe6_25044	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe6_25045	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe6_30872	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe6_30873	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe6_30874	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe6_43896	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe6_50559	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe6_50560	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe6_50561	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe6_50562	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe6_50563	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe6_50564	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe6_57750	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe6_61855	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe6_61856	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe6_63108	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe6_64797	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe6_64800	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe6_69240	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe6_70782	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe6_97750	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe6_99072	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
VdnDe7_10303	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_05241	D	alternative	422
CLCdnDe14_45675	stPanTr_058217	g|D|P|R	alternative	stCuSTr-D_16186	D	representative	422
CLCdnDe2_28436	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_16186	D	alternative	422
VdnDe4_69972	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_16186	D	alternative	422
CLCdnDe13_66304	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_16864	D	alternative	422
CLCdnDe14_81812	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_16864	D	alternative	422
CLCdnDe4_41290	stPanTr_058217	g|D|P|R	alternative	stCuSTr-D_16864	D	representative	422
CLCdnDe7_80819	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_16864	D	alternative	422
VdnDe3_161589	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_16864	D	alternative	422
VdnDe4_64625	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_16864	D	alternative	422
VdnDe4_64628	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_16864	D	alternative	422
VdnDe4_64629	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_16864	D	alternative	422
VdnDe4_64632	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_16864	D	alternative	422
VdnDe5_69827	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_16864	D	alternative	422
VdnDe5_77158	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_16864	D	alternative	422
VdnDe5_80560	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_16864	D	alternative	422
VdnDe6_101359	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_16864	D	alternative	422
VdnDe6_63106	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_16864	D	alternative	422
VdnDe6_63107	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_16864	D	alternative	422
VdnDe6_63109	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-D_16864	D	alternative	422
CLCdnPW10_28452	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-P_01090	P	alternative	422
CLCdnPW10_32873	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-P_01090	P	alternative	422
CLCdnPW11_27561	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-P_01090	P	alternative	422
CLCdnPW11_27562	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-P_01090	P	alternative	422
CLCdnPW12_28178	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-P_01090	P	alternative	422
CLCdnPW13_29156	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-P_01090	P	alternative	422
CLCdnPW13_33673	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-P_01090	P	alternative	422
CLCdnPW14_33565	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-P_01090	P	alternative	422
CLCdnPW16_35365	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-P_01090	P	alternative	422
CLCdnPW16_35714	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-P_01090	P	alternative	422
CLCdnPW16_46903	stPanTr_058217	g|D|P|R	cv_alternative	stCuSTr-P_01090	P	alternative	422
